"lat","lon","city","idx","stamp","pol","x","aqi","tz","utime","img"
32.5340887,112.3656831,"Environment protection office, Nanyang (南阳环保局)",1444,1524744000,"pm25","5804","76","+0800","2018-04-26 20:00:00","_c_az8kjNS8zTf9o7_eWMzfrP-9Y_2T_36cYGAA"
33.3903905,132.9389777,"Tarogawa, Kochi Prefecture, Japan (日本国設檮原酸性雨高岡郡檮原町)",2045,1524740400,"pm25","8335","55","+0900","2018-04-26 20:00:00","_8wqwerl6xtNNC182L3y2at3TvvnPp-zSfzp774sVayH8l607njUsfzl7BQA"
7.8816363400512,98.394290593566,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",1500,1524736800,"pm25","1827","20","+0700","2018-04-26 17:00:00","_RY29CYBAGENXuRVsncABHEhFsLET8acQUYRDsBGLfNtkFM-I2CXh8ZImMeEJIwZiodXESKzEReTEqbwr9F9ttIAoXOSEHUT18xbCRHSv0NEyFS91IDadlXLNz_cD5LSgaG8"
24.3403337,124.1872098,"Maezato, Ishigaki, Okinawa, Japan (日本石垣石垣市)",2212,1524740400,"pm25","2481","13","+0900","2018-04-26 20:00:00","_8wqwej5_89N5i5_uaNKHsAA"
21.8586,111.9786,"Yuanyang Lake, Yangjiang (阳江鸳鸯湖)",965,1524744000,"pm25","4276","154","+0800","2018-04-26 20:00:00","_AR0A4v9DTjpHdWFuZ2Rvbmcv6Ziz5rGfL-m4s-m4r-a5lg"
36.240156,120.660697,"Yǎng kǒu, Qingdao (青岛仰口)",490,1524744000,"pm25","519","122","+0800","2018-04-26 20:00:00","_c_azCs5IzEtPyc9L1385d9LTTbP1n-ze8LR_MQA"
24.4175,111.5269,"CPPCC Building, Hezhou (贺州环保小区)",1324,1524744000,"pm25","7201","107","+0800","2018-04-26 20:00:00","_ARoA5f9DTjptZXAv6LS65beeL-eOr-S_neWwj-WMug"
37.286,114.494,"内丘县水务局, Xingtai (邢台市内丘县水务局)",769,1524722400,"pm25","9794","172","+0800","2018-04-26 14:00:00","_ATMAzP9DTjpIZWJlaS_pgqLlj7DluIIvW-iwg-ivleS4rV3lhoXkuJjljr_msLTliqHlsYAoKik"
21.1528765,79.0729793,"Civil Lines, Nagpur, India",3186,1524745800,"pm25","9070","71","+0530","2018-04-26 18:00:00","_8_Sz8ktMLygt0nfOLMvMUfDJzEstBgA"
23.5204443,87.3119227,"Sidhu Kanhu Indoor Stadium, Durgapur, India",3192,1524403800,"pm25","9148","-","+0530","2018-04-22 19:00:00","_8_SzciktSk8sKC3SD85MyShV8E7MA5KeeSn5-UUKwSWJKZmluQA"
31.4846,92.0657,"Nagqu Stations, Nagqu (那曲地区那曲监测站)",1482,1524740400,"pm25","7067","82","+0800","2018-04-26 19:00:00","_c_azyk0t0H_ZtPjZ7E1P52x42rMLynk-e-Kzrd3PV88EAA"
34.3469,106.005,"xiānrén yá, Tianshui (天水仙人崖)",1673,1524740400,"pm25","7139","80","+0800","2018-04-26 19:00:00","_ARcA6P9DTjptZXAv5aSp5rC0L-S7meS6uuW0lg"
33.8399,115.8067,"Sewage treatment plant, Bozhou (亳州污水处理厂)",1426,1524744000,"pm25","7129","142","+0800","2018-04-26 20:00:00","_AR0A4v9DTjptZXAv5Lqz5beeL-axoeawtOWkhOeQhuWOgg"
35.1147,111.0414,"Airport new district, Yuncheng (运城空港新区)",1010,1524740400,"pm25","3534","109","+0800","2018-04-26 19:00:00","_ARoA5f9DTjptZXAv6L-Q5Z-OL-epuua4r-aWsOWMug"
40.508,115.296,"Xiahuayuan EPA, Zhangjiakou (张家口市下花园环保局)",540,1524736800,"pm25","4662","89","+0800","2018-04-26 18:00:00","_ASsA1P9DTjpIZWJlaS_lvKDlrrblj6PluIIv5LiL6Iqx5Zut546v5L-d5bGAKCop"
29.117096,110.479191,"Zhangjiajie (张家界)",1159,1524740400,"pm25","1537","72","+0800","2018-04-26 19:00:00","_y02s0NB39rPKTS2I0X-6Z8HTddueT-2J0dfS11RILFaIykjMS8_KTMzKTAUA"
42.257817,118.886856,"Chifeng (赤峰)",1185,1524744000,"pm25","1472","243","+0800","2018-04-26 20:00:00","_y02s0NB39rPKTS2I0X-xdcnTzRti9LX0NRUSixWcMzLTUvPSAQ"
26.582347,101.718637,"Panzhihua (攀枝花)",1168,1524740400,"pm25","1557","151","+0800","2018-04-26 19:00:00","_y02s0NB39rPKTS2I0X82peHZvLkvujbG6GvpayokFisEJOZVZWRmlCYCAA"
43.16642,124.350398,"Siping (四平)",3384,1524744000,"pm25","7920","117","+0800","2018-04-26 20:00:00","_y02s0HD2s8pNLdB_Onv2052b9Z_Pnvhsa_fz1TN1UMWf7Gh4OrXt6ZxdaOJPFzU_nb1WUyGxWCE4syAzLx0A"
41.1556,122.0247,"BDA, Panjin (盘锦开发区)",980,1524740400,"pm25","3496","561","+0800","2018-04-26 19:00:00","_c_azyk0t0H8-e8bLKcv0n-5peNo_8WnPLgA"
32.8002777,102.548888,"Hongyuan county government compound, Ngawa Zong (阿坝红原县人民政府大院)",1327,1511715600,"pm25","8998","-","+0800","2017-11-27 00:00:00","_ASkA1v9DTjptZXAv6Zi_5Z2dL-e6ouWOn-WOv-S6uuawkeaUv-W6nOWkp-mZog"
30.53638889,119.9733333,"永安站, Déqīng, Huzhou (湖州市德清县永安站)",867,1524736800,"pm25","4782","154","+0800","2018-04-26 18:00:00","_AR8A4P9DTjpaaGVqaWFuZy_muZblt57luIIv5rC45a6J56uZ"
27.8953,102.2311,"cháng'ān, Liangshan (凉山长安)",1562,1524740400,"pm25","7060","76","+0800","2018-04-26 19:00:00","_c_azyk0t0H_a3vl040b9l1P3P13XCQA"
46.0872,85.6931,"Wuerhequ trade buidling, Karamay (克拉玛依乌尔禾区商贸楼)",1186,1524744000,"pm25","4300","42","+0800","2018-04-26 20:00:00","_ASkA1v9DTjptZXAv5YWL5ouJ546b5L6dL-S5jOWwlOemvuWMuuWVhui0uOalvA"
8.5140567,76.9477422,"Plammoodu, Thiruvananthapuram, India",3386,1524742200,"pm25","9585","102","+0530","2018-04-26 17:00:00","_8_SzCsnILCotS8xLzCvJSCwoLUrM1Q_ISczNzc9PKQUA"
37.9311,102.6219,"Monitoring station, Wuwei (武威监测站)",1676,1524740400,"pm25","7142","95","+0800","2018-04-26 19:00:00","_c_azyk0t0H-2dtnTFY36z2dPfLa1-_nqmQA"
29.365,102.622222,"hàn yuán xiàn fù táng cūnzi zhàn, Yaan (雅安汉源县富塘村子站)",1293,1516147200,"pm25","8965","-","+0800","2018-01-17 07:00:00","_ASYA2f9DTjptZXAv6ZuF5a6JL-axiea6kOWOv-WvjOWhmOadkeWtkOermQ"
23.05361111,113.7819444,"dōngchéng zhǔ shān, Dongguan (东莞东城主山)",1021,1524744000,"pm25","7035","174","+0800","2018-04-26 20:00:00","_c_azci9NzEtPyc9L13-yY86Lvnkg6un8vic7dj_duBEA"
23.4794,111.26,"lóng xīn, Wuzhou (梧州龙新)",1321,1524744000,"pm25","7185","127","+0800","2018-04-26 20:00:00","_c_azyk0t0H-2aPnT7fP0X-6b-WzaBgA"
19.9974533,73.7898023,"KTHM College, Nashik, India",2895,1524742200,"pm25","9071","109","+0530","2018-04-26 17:00:00","_8_Sz8ksszsjM1vcO8fBVcM7PyUlNTwUA"
39.51,118.681,"Luannan County , Tangshan (唐山市滦南县县政府)",555,1524736800,"pm25","5611","219","+0800","2018-04-26 18:00:00","_ATMAzP9DTjpIZWJlaS_llJDlsbHluIIvW-iwg-ivleS4rV3mu6bljZfljr_ljr_mlL_lupwoKik"
27.829738,112.944049,"Xiangtan (湘潭)",1156,1524740400,"pm25","1534","180","+0800","2018-04-26 19:00:00","_y02s0NB39rPKTS2I0X-2c8azvWtj9LX0NRUSixUiMhPz0ksS8wA"
41.836,114.585,"Kangbao County Environmental Protection Agency , Zhangjiakou (张家口市康保县环保局)",601,1524736800,"pm25","5657","70","+0800","2018-04-26 18:00:00","_c_az8khNSs3Uf7pnwdN12572L366o0k_-sWG5hfrpz7ZsTb26a7tT_bPfdq3_3nfehBjY4OGliYA"
27.725654,106.927389,"Zunyi (遵义)",1187,1524744000,"pm25","1564","55","+0800","2018-04-26 20:00:00","_y02s0NB39rPKTS2I0X_ZuPXJzs4YfS19TYXEYoWo0rzKTAA"
18.219168,109.49364,"lù huítóu, Sanya (三亚鹿回头)",1515,1524740400,"pm25","8632","53","+0800","2018-04-26 19:00:00","_c_azyk0t0H-yo_PJrln6L3fufzp73tMlWwA"
29.2956,117.2461,"táo yán suǒ, Jingdezhen (景德镇陶研所)",1441,1524740400,"pm25","7773","159","+0800","2018-04-26 19:00:00","_ARoA5f9DTjptZXAv5pmv5b636ZWHL-mZtueglOaJgA"
28.6969,115.973,"Jingdong town government, Nanchang (南昌京东镇政府)",1022,1524740400,"pm25","1307","117","+0800","2018-04-26 19:00:00","_AR0A4v9DTjptZXAv5Y2X5piML-S6rOS4nOmVh-aUv-W6nA"
30.934916,108.698194,"Shuangjiang, Chongqing (重庆双江)",1474,1524740400,"pm25","9245","63","+0800","2018-04-26 19:00:00","_c_azyk0t0H_Z3vt0V5v-0_6eZxvnAwA"
25.273566,110.290195,"Guilin (桂林)",1255,1524744000,"pm25","1552","119","+0800","2018-04-26 20:00:00","_y02s0NB39rPKTS2I0X-2sOnZvOkx-lr6mgqJxQrupZk5mXkA"
39.1292,106.7096,"Hongguozi Town Huixin Street, Shizuishan (石嘴山红果子镇惠新街)",1126,1524740400,"pm25","4442","63","+0800","2018-04-26 19:00:00","_ASYA2f9DTjptZXAv55-z5Zi05bGxL-e6ouaenOWtkOmVh-aDoOaWsOihlw"
26.6272,118.1756,"nánpíng qī zhōng, Nanping (南平南平七中)",1480,1524744000,"pm25","7172","188","+0800","2018-04-26 20:00:00","_c_azyk0t0H_aO_3pzs1Q6smO5ic71gIA"
28.4303,117.9033,"BDA Management Committe, Shangrao (上饶开发区管委会)",1474,1524740400,"pm25","7806","161","+0800","2018-04-26 19:00:00","_ASAA3_9DTjptZXAv5LiK6aW2L-W8gOWPkeWMuueuoeWnlOS8mg"
32.7502856,129.877667,"Nagasaki (長崎)",1770,1524740400,"pm25","5593","72","+0900","2018-04-26 20:00:00","_y02s0PAKsHo5dfvTLX1PdzTpP1-x6cneCU839D9du-zZgoU6KJJA4cdNG582dD6bsv5ZZwOq5LO5GyEciKSmQmKxgl9iemJxYnYmAA"
22.7422,114.5317,"Daya bay management committee, Huizhou (惠州大亚湾管委会)",970,1524744000,"pm25","815","119","+0800","2018-04-26 20:00:00","_ASYA2f9DTjpHdWFuZ2Rvbmcv5oOg5beeL-Wkp-S6mua5vueuoeWnlOS8mg"
31.5970951,130.5569158,"Yamashitacho, Kagoshima, Kagoshima, Japan (日本鹿児島市役所鹿児島市)",1757,1524740400,"pm25","2180","112","+0900","2018-04-26 20:00:00","_8wqwerlz_9PWCU83b3u6o0kfmfN0785nnQ0A"
10.782978,106.700711,"Ho Chi Minh City US Consulate, Vietnam (Hà Nội Đại sứ quán Mỹ, Vietnam)",1440,1524625200,"pm25","8767","-","+0700","2018-04-25 10:00:00","_C_Oz8shXcM7IVPDNzMtQcM4sqdQPDVZwzs8rLs1JLEkFAA"
31.7956,117.302,"Baohe District, Hefei (合肥包河区)",1067,1524736800,"pm25","1297","198","+0800","2018-04-26 18:00:00","_c_azyk0t0H86oeNF01L9pz2tzzZtftqzCwA"
29.081875,119.212094,"龙游工业园区, Lóngyóu, Quzhou (衢州市龙游县龙游工业园区)",895,1524736800,"pm25","4810","155","+0800","2018-04-26 18:00:00","_ASgA1_9DTjpaaGVqaWFuZy_ooaLlt57luIIv6b6Z5ri45bel5Lia5Zut5Yy6"
23.6714,116.6339,"Xiyuan Road, Chaozhou (潮州西园路)",1000,1524744000,"pm25","4282","154","+0800","2018-04-26 20:00:00","_AR0A4v9DTjpHdWFuZ2Rvbmcv5r2u5beeL-ilv-Wbrei3rw"
35.5051,112.85,"Water Company, Jincheng (晋城自来水公司)",994,1524740400,"pm25","3516","85","+0800","2018-04-26 19:00:00","_AR0A4v9DTjptZXAv5pmL5Z-OL-iHquadpeawtOWFrOWPuA"
22.4795,120.41175,"Linyuan, Taiwan (台灣林園)",1657,1524744000,"pm25","1637","80","+0800","2018-04-26 20:00:00","_Cwm38snMqyxNzAMA"
31.46745,104.679114,"Mianyang (绵阳)",1170,1524740400,"pm25","1560","78","+0800","2018-04-26 19:00:00","_y02s0NB39rPKTS2I0X--e-vLGZtj9LX0NRUSixV8MxPzKhPz0gE"
23.8844,106.6527,"Blood Center, Baise (百色市中心血站)",1323,1524744000,"pm25","7200","57","+0800","2018-04-26 20:00:00","_AR0A4v9DTjptZXAv55m-6ImyL-W4guS4reW_g-ihgOermQ"
45.0878,124.8292,"jiāngnán, Songyuan (松原江南)",1338,1524740400,"pm25","7290","50","+0800","2018-04-26 19:00:00","_c_azyk0t0H82d9_Tvvn6zzbOf9o7HQA"
25.8471,114.8905,"huá jiān xiéchéng, Ganzhou (赣州华坚鞋城)",1456,1524740400,"pm25","7788","149","+0800","2018-04-26 19:00:00","_c_azyk0t0H-xdfHT7fP0n_b2PZ076-W87qfz-wA"
32.8928,115.8275,"City Monitoring Station, Fuyang (阜阳市监测站)",1208,1524740400,"pm25","7119","104","+0800","2018-04-26 19:00:00","_ARoA5f9DTjptZXAv6Zic6ZizL-W4guebkea1i-ermQ"
26.0762,85.4115,"Muzaffarpur Collectorate, Muzaffarpur, India",4519,1524742200,"pm25","8681","95","+0530","2018-04-26 17:00:00","_8_Sz8i2tSkxLSywqKC3SR2IrOOfn5KQml-QXJZakAgA"
47.8515,88.1267,"City Station, Altay (阿勒泰地区市站)",1244,1524740400,"pm25","7249","30","+0800","2018-04-26 19:00:00","_AR0A4v9DTjptZXAv6Zi_5YuS5rOw5Zyw5Yy6L-W4guermQ"
24.8035377,125.2879675,"Hirara, Miyakojima, Okinawa, Japan (日本平良宮古島市)",1868,1524740400,"pm25","2486","21","+0900","2018-04-26 20:00:00","_ARYA6f9KUDrlrq7lj6Tls7bluIIv5bmz6Imv"
27.7157138,102.80435,"Butuo County Environmental Protection roof, Liangshan (凉山布拖县环保局楼顶)",1333,1516147200,"pm25","9004","-","+0800","2018-01-17 07:00:00","_ASYA2f9DTjptZXAv5YeJ5bGxL-W4g-aLluWOv-eOr-S_neWxgOalvOmhtg"
35.07083333,117.4516667,"Shanting EPA, Zaozhuang (枣庄山亭区环保局)",482,1524744000,"pm25","543","122","+0800","2018-04-26 20:00:00","_ASYA2f9DTjpTaGFuZ2Rvbmcv5p6j5bqEL-WxseS6reWMuueOr-S_neWxgA"
39.846,114.596,"Yuxian Secondary School , Zhangjiakou (张家口市蔚县第二中学)",604,1524722400,"pm25","5660","98","+0800","2018-04-26 14:00:00","_ATYAyf9DTjpIZWJlaS_lvKDlrrblj6PluIIvW-iwg-ivleS4rV3olJrljr_nrKzkuozkuK3lraYoKik"
26.745635,128.1779073,"Okinawa, Japan (日本国設辺戸岬酸性雨国頭郡国頭村)",1910,1524740400,"pm25","3756","42","+0900","2018-04-26 20:00:00","_8wqwejp778sFa182L4Qwns2dqA9kvVix9sW-Xc86djzdtOZl645nDctfzl4BAA"
27.608483,85.547803,"Dhulikhel, Kavre, Nepal",1802,1496380500,"pm25","9287","-","+0545","2017-06-02 11:00:00","_8wuw8k4sK0rVd8kozcnMzkjNAQA"
39.795,116.506,"BDA, Beijing (北京亦庄开发区)",498,1524744000,"pm25","460","173","+0800","2018-04-26 20:00:00","_ARYA6f_ljJfkuqw65Lqm5bqE5byA5Y-R5Yy6"
40.7608,107.4211,"fùzhōng, Bayannur (巴彦淖尔附中)",1485,1524744000,"pm25","7306","48","+0800","2018-04-26 20:00:00","_ARoA5f9DTjptZXAv5be05b2m5reW5bCUL-mZhOS4rQ"
13.6217753,123.1948238,"Penro, Naga City, Philippines",2275,1524747600,"pm25","9570","30","+0800","2018-04-26 21:00:00","_C_Cw8ktMT1Rwziyp1A9IzSvKBwA"
40.5905,110.0067,"Donghe EPB, Baotou (包头东河城环局)",1135,1524744000,"pm25","3411","72","+0800","2018-04-26 20:00:00","_AR0A4v9DTjptZXAv5YyF5aS0L-S4nOays-WfjueOr-WxgA"
19.190056,100.170326,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",1650,1524740400,"pm25","1831","43","+0700","2018-04-26 18:00:00","_C_GwerBj7YMdOx7smP5gx6IHOzY92DHzwY5GMGPxg50NIHLHVrDUTDB754OdnWAFyx_s7IKpn_dgxwawYpAJAA"
30.297277,108.031805,"Zhongxian Middle School, Chongqing (重庆忠县中学)",1475,1524740400,"pm25","9246","65","+0800","2018-04-26 19:00:00","_c_azyk0t0H_Z3vt0V5v-0_0Lnvbtf7Jj7dO1ywA"
30.9413888,100.31,"Xinlong County, Garzê Zong (甘孜新龙县政府)",1296,1516147200,"pm25","8968","-","+0800","2018-01-17 07:00:00","_AR0A4v9DTjptZXAv55SY5a2cL-aWsOm-meWOv-aUv-W6nA"
41.7192,86.2022,"Cotton Mill, Korla (库尔勒棉纺厂)",1166,1524744000,"pm25","4431","157","+0800","2018-04-26 20:00:00","_c_azyk0t0H-6a_LTDVOedk_Sf7a48_muXU_7mgA"
37.8873,112.522,"Jiancaoping, Taiyuan (太原尖草坪)",976,1524740400,"pm25","1238","117","+0800","2018-04-26 19:00:00","_c_azyk0t0H-6ZNXTvvn6TzdMe9Hb-XTuKgA"
45.6289,122.8444,"EPA Taobei, Baicheng (白城洮北区环保局)",1478,1524744000,"pm25","7292","91","+0800","2018-04-26 20:00:00","_ASAA3_9DTjptZXAv55m95Z-OL-a0ruWMl-WMuueOr-S_neWxgA"
31.951944,108.659444,"běi dàjiē, Chongqing (重庆北大街)",1464,1524740400,"pm25","9235","76","+0800","2018-04-26 19:00:00","_c_azyk0t0H_Z3vt0V5v-057pT5csf7FwOgA"
37.339,115.381,"南宫第一小学, Xingtai (邢台市南宫第一小学)",783,1524722400,"pm25","9808","183","+0800","2018-04-26 14:00:00","_ATMAzP9DTjpIZWJlaS_pgqLlj7DluIIvW-iwg-ivleS4rV3ljZflrqvnrKzkuIDlsI_lraYoKik"
30.83555556,114.7913889,"新洲区站, Wuhan",1294,1524744000,"pm25","9868","137","+0800","2018-04-26 20:00:00","_c_azCi_NSMzTfzZtw7Mtm5727Hq-eiYA"
43.6267,122.2603,"Tongliao hotels, Tongliao (通辽通辽宾馆)",1480,1524744000,"pm25","7300","80","+0800","2018-04-26 20:00:00","_c_azyk0t0H_ZMOvFvr1Q6um6fS-XtQEA"
42.9559,89.1673,"dìqū huánbǎo jú, Turpan (吐鲁番地区地区环保局)",1371,1524744000,"pm25","7230","158","+0800","2018-04-26 20:00:00","_c_azyk0t0H86YcLLTY3Pp656OmfD055d-hDqed_6J_vnPt3YAAA"
19.140793,110.553,"Bó'áo guó Guest House Station , Qionghai (琼海博鳌国宾馆站)",1392,1456711200,"pm25","4860","-","+0800","2016-02-29 09:00:00","_ASAA3_9DTjptZXAv55C85rW3L-WNmumzjOWbveWuvummhuermQ"
38.614,114.746,"曲阳行政中心, Baoding (保定市曲阳行政中心)",722,1524736800,"pm25","9747","183","+0800","2018-04-26 18:00:00","_ATMAzP9DTjpIZWJlaS_kv53lrprluIIvW-iwg-ivleS4rV3mm7LpmLPooYzmlL_kuK3lv4MoKik"
30.274085,120.15507,"Hangzhou (杭州)",1182,1524740400,"pm25","1439","180","+0800","2018-04-26 19:00:00","_y02s0HD2s4rKSM3KTMxL1382d-3T7fOe7mjSfzZn7rOZ057smvK0Z5cOdiVPe5e_3Dfz2cKlOOSfbZ35bOP8p21zni5ZjsuIST3P5y57uqH_6dplOG2Z_mzGfNy2vFi6_9muVbicsHsF0AmaConFCh5AmaqM_FIA"
37.463822,121.447935,"Yantai (烟台)",1268,1524744000,"pm25","1509","171","+0800","2018-04-26 20:00:00","_y02s0HD2swrOSMxLT8nPS9d_3jz_af8G_Rd7tzzr3P-0r0kHq-zS_S-bu572THu6fenz1TOxqnm5qfHJjjlPlyx_unYZVgXPl_U_3bjxac-u57MnPtvajcuc553zn-7cDFLWt_7J_rlPNzZgd1LfRqhpMGWaConFCpGJeSWJmQA"
33.6387607,114.6420777,"chuān huì qū huánbǎo jú, Zhoukou (周口川汇区环保局)",1450,1524744000,"pm25","5818","72","+0800","2018-04-26 20:00:00","_ASIA3f9DTjpIZW5hbi_lkajlj6Mv5bed5rGH5Yy6546v5L-d5bGA"
28.8253591,78.7830383,"Lajpat Nagar, Moradabad, India",4135,1524742200,"pm25","9586","880","+0530","2018-04-26 17:00:00","_8_Sz8s0vSkxJTEpM0fdJzCpILFHwS0xPLAIA"
29.993049,120.643444,"Donghu middle school, Shaoxing (绍兴市东湖中学)",828,1524736800,"pm25","746","165","+0800","2018-04-26 18:00:00","_ASIA3f9DTjpaaGVqaWFuZy_nu43lhbTluIIv5Lic5rmW5Lit5a2m"
30.335165,112.239741,"Jingzhou (荆州)",1166,1524744000,"pm25","1531","152","+0800","2018-04-26 20:00:00","_y02s0HD2s_IoTUrN1H_R2_Z0-zwdNL7-0x1NT2fve7Jz2ctlbVgll0952jrr2YKFGJLPl098Ma_3ed_6J_vnaiokFit4ZealV2XklwIA"
32.978974,130.8084429,"Waifu, Kikuchi, Kumamoto, Japan (日本菊池市役所菊池市)",1753,1524740400,"pm25","2107","70","+0900","2018-04-26 20:00:00","_8wqwetHf9Wzjgqc7mvThrKd7dz7rbAAA"
32.4535,105.8945,"Heishipo, Guangyuan (广元黑石坡)",1335,1524740400,"pm25","7043","68","+0800","2018-04-26 19:00:00","_c_azyk0t0H-6c__T1mb9l7snPp-_-enchQA"
43.9317,116.1042,"Municipal Environmental Monitoring Station, Xilin Gol Meng (锡林郭勒盟市环保监测站)",1475,1524744000,"pm25","7313","55","+0800","2018-04-26 20:00:00","_ASkA1v9DTjptZXAv6ZSh5p6X6YOt5YuS55ufL-W4gueOr-S_neebkea1i-ermQ"
38.808055556,121.25888889,"Lushun, Dalian (大连旅顺)",1044,1524744000,"pm25","1264","171","+0800","2018-04-26 20:00:00","_c_azyk0t0H-6ZPmL_fP0n01vfblwFwA"
28.855767,120.728872,"仙居县环监站, Xianjū, Taizhou (台州市仙居县仙居县环监站)",909,1524736800,"pm25","4824","151","+0800","2018-04-26 18:00:00","_ASgA1_9DTjpaaGVqaWFuZy_lj7Dlt57luIIv5LuZ5bGF5Y6_546v55uR56uZ"
25.7759,113.0348,"City EPA, Chenzhou (郴州市环保局)",1569,1524740400,"pm25","7832","139","+0800","2018-04-26 19:00:00","_c_azyk0t0H_ZvOXp9nn6T3c0Pe9b_2T_3KcbGwA"
43.941,81.3364,"No.2 water factory, Yili (伊犁哈萨克州第二水厂)",1383,1524744000,"pm25","7246","78","+0800","2018-04-26 20:00:00","_ASYA2f9DTjptZXAv5LyK54qB5ZOI6JCo5YWL5beeL-esrOS6jOawtOWOgg"
35.152569,138.6788614,"Tsuta, Fuji, Shizuoka, Japan (日本救急医療センター富士市)",1825,1524740400,"pm25","2362","55","+0900","2018-04-26 20:00:00","_ASUA2v9KUDrlr4zlo6vluIIv5pWR5oCl5Yy755mC44K744Oz44K_44O8"
21.0811211,105.8180306,"United Nations International School of Hanoi, Vietnam",1592,1524744645,"pm25","8688","97","+0700","2018-04-26 19:10:45","_C_Oz8kjMy8_UD_XzDAYA"
39.899,117.72,"玉田县工信局, Tangshan (唐山市玉田县工信局)",699,1524722400,"pm25","9715","193","+0800","2018-04-26 14:00:00","_ATMAzP9DTjpIZWJlaS_llJDlsbHluIIvW-iwg-ivleS4rV3njonnlLDljr_lt6Xkv6HlsYAoKik"
36.49722222,117.8477778,"Boshan shuangshan, Zibo (淄博博山双山)",534,1524744000,"pm25","531","165","+0800","2018-04-26 20:00:00","_c_azCs5IzEtPyc9L13-2veVp7yx9IH66cePT_h4gCQA"
41.0385,113.1076,"光明街小学, Ulanqab (乌兰察布光明街小学)",1480,1524744000,"pm25","9890","104","+0800","2018-04-26 20:00:00","_ASMA3P9DTjptZXAv5LmM5YWw5a-f5biDL-WFieaYjuihl-Wwj-Wtpg"
35.5102,102.0199,"tóngrén, lóngwù, Huangnan (黄南州同仁县隆务镇)",1616,1524744000,"pm25","7568","76","+0800","2018-04-26 20:00:00","_ASMA3P9DTjptZXAv6buE5Y2X5beeL-WQjOS7geWOv-mahuWKoemVhw"
26.3108,117.7275,"Yangxi, Sanming (三明洋溪)",1475,1524744000,"pm25","7165","89","+0800","2018-04-26 20:00:00","_c_azyk0t0H-yo_PZjD79Z1u6n-1aBQA"
42.8172,93.5128,"dìqū jiāncè zhàn, Kumul (哈密地区地区监测站)",1372,1524744000,"pm25","7231","71","+0800","2018-04-26 20:00:00","_c_azyk0t0H86uePp-ranczY87dmlD6Gez574bGv389UzAQ"
15.707848227166,100.1319285287,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",1499,1524736800,"pm25","1825","60","+0700","2018-04-26 17:00:00","_C_GwerCz6cGOlgc7Fj_Y0f5gR-ODHZvA7K4HO5Y-2DEbzN7wYMd0sPhMMIIoXvVgx3IwYzFIZGcPAA"
22.4886,113.434,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",975,1524744000,"pm25","822","132","+0800","2018-04-26 20:00:00","_ASMA3P9DTjpHdWFuZ2Rvbmcv5Lit5bGxL-mVv-axn-aXhea4uOWMug"
23.7106,113.0208,"Fengcheng Subdistrict, Qingyuan (清远凤城街办)",1032,1524744000,"pm25","9854","117","+0800","2018-04-26 20:00:00","_c_azci9NzEtPyc9L13-2o_XF_jn6T9uXPJ3f92Lh9Kdd8wA"
41.215,116.652,"Fengning County City Hall, Chengde (承德市丰宁县政府)",547,1524736800,"pm25","4669","91","+0800","2018-04-26 18:00:00","_ASUA2v9DTjpIZWJlaS_mib_lvrfluIIv5Liw5a6B5Y6_5pS_5bqcKCop"
33.6133246,130.6948903,"Hiratsune, Iizuka-shi, Fukuoka-ken, Japan (日本飯塚飯塚市)",2333,1524744000,"pm25","7982","76","+0900","2018-04-26 21:00:00","_8wqwerl4_dOFs57uaNKHsAA"
50.4269,124.1186,"Environment protection office, Daxing'anling (大兴安岭地区环保局)",1450,1524744000,"pm25","7560","42","+0800","2018-04-26 20:00:00","_ASMA3P9DTjptZXAv5aSn5YW05a6J5bKt5Zyw5Yy6L-eOr-S_neWxgA"
9.1368079509525,99.320715944922,"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",1646,1524740400,"pm25","1826","27","+0700","2018-04-26 18:00:00","_HcpNCkBQAADhq7iCsnICB3AhpbBXsmMhpSz81bzbzFE8lvM1ZZHLJpeMckgljZx_Rr8N7Sch-iq9LIZOdpll-s9aBnnimaTZCw"
33.933096,118.292648,"Suqian College , Suqian (宿迁宿迁学院)",1147,1524744000,"pm25","894","158","+0800","2018-04-26 20:00:00","_c_az8spMzEsvLtV_um7_i_2NUOrp2mUvZy4CAA"
23.3594,104.2533,"State Water Authority, Wenshan (文山州州水务局)",1368,1524744000,"pm25","7219","149","+0800","2018-04-26 20:00:00","_c_azyk0t0H82rf3pxo1Pt8_TB-JnG7Y87Vr4dGMDAA"
35.7067,107.6364,"City EPA, Qingyang (庆阳市环保局)",1685,1524740400,"pm25","7152","78","+0800","2018-04-26 19:00:00","_c_azyk0t0H-6q-3ljM36T3c0Pe9b_2T_3KcbGwA"
21.6669,110.9067,"Jiankang road, Maoming (茂名健康路)",988,1524744000,"pm25","4266","104","+0800","2018-04-26 20:00:00","_c_azci9NzEtPyc9L13_R0_R0Qq_-08alT3dtf7F9PQA"
